flagged,separator_row,side,bar_height_frac,region_mean,region_bright_frac,excluded_as_known_false_positive,file
False,,,0.0,,,False,002316.npy
False,,,0.0,,,False,002317.npy
False,,,0.0,,,False,002318.npy
False,,,0.0,,,False,002319.npy
False,,,0.0,,,False,002320.npy
False,,,0.0,,,False,002321.npy
False,,,0.0,,,False,002322.npy
False,,,0.0,,,False,002323.npy
False,,,0.0,,,False,002324.npy
False,,,0.0,,,False,002325.npy
False,,,0.0,,,False,002326.npy
False,,,0.0,,,False,002327.npy
False,,,0.0,,,False,002328.npy
False,,,0.0,,,False,002329.npy
False,,,0.0,,,False,002330.npy
False,,,0.0,,,False,002331.npy
False,,,0.0,,,False,002332.npy
False,,,0.0,,,False,002333.npy
False,,,0.0,,,False,002334.npy
False,,,0.0,,,False,002335.npy
False,,,0.0,,,False,002336.npy
False,,,0.0,,,False,002337.npy
False,,,0.0,,,False,002338.npy
False,,,0.0,,,False,002339.npy
False,,,0.0,,,False,002340.npy
False,,,0.0,,,False,002341.npy
False,,,0.0,,,False,002342.npy
False,,,0.0,,,False,002343.npy
False,,,0.0,,,False,002344.npy
False,,,0.0,,,False,002345.npy
False,,,0.0,,,False,002346.npy
False,,,0.0,,,False,002347.npy
False,,,0.0,,,False,002348.npy
False,,,0.0,,,False,002349.npy
False,,,0.0,,,False,002350.npy
False,,,0.0,,,False,002351.npy
False,,,0.0,,,False,002352.npy
False,,,0.0,,,False,002353.npy
False,,,0.0,,,False,002354.npy
False,,,0.0,,,False,002355.npy
False,,,0.0,,,False,002356.npy
False,,,0.0,,,False,002357.npy
False,,,0.0,,,False,002358.npy
False,,,0.0,,,False,002359.npy
False,,,0.0,,,False,002360.npy
False,,,0.0,,,False,002361.npy
False,,,0.0,,,False,002362.npy
False,,,0.0,,,False,002363.npy
False,,,0.0,,,False,002364.npy
False,,,0.0,,,False,002365.npy
False,,,0.0,,,False,002366.npy
False,,,0.0,,,False,002367.npy
False,,,0.0,,,False,002368.npy
False,,,0.0,,,False,002369.npy
False,,,0.0,,,False,002370.npy
False,,,0.0,,,False,002371.npy
False,,,0.0,,,False,002372.npy
False,,,0.0,,,False,002373.npy
False,,,0.0,,,False,002374.npy
False,,,0.0,,,False,002375.npy
False,,,0.0,,,False,002376.npy
False,,,0.0,,,False,002377.npy
False,,,0.0,,,False,002378.npy
False,,,0.0,,,False,002379.npy
False,,,0.0,,,False,002380.npy
False,,,0.0,,,False,002381.npy
False,,,0.0,,,False,002382.npy
False,,,0.0,,,False,002383.npy
False,,,0.0,,,False,002384.npy
False,,,0.0,,,False,002385.npy
False,,,0.0,,,False,002386.npy
False,,,0.0,,,False,002387.npy
False,,,0.0,,,False,002388.npy
False,,,0.0,,,False,002389.npy
False,,,0.0,,,False,002390.npy
False,,,0.0,,,False,002391.npy
False,,,0.0,,,False,002392.npy
False,,,0.0,,,False,002393.npy
False,,,0.0,,,False,002394.npy
False,,,0.0,,,False,002395.npy
False,,,0.0,,,False,002396.npy
False,,,0.0,,,False,002397.npy
False,,,0.0,,,False,002398.npy
False,,,0.0,,,False,002399.npy
False,,,0.0,,,False,002400.npy
False,,,0.0,,,False,002401.npy
False,,,0.0,,,False,002402.npy
False,,,0.0,,,False,002403.npy
False,,,0.0,,,False,002404.npy
False,,,0.0,,,False,002405.npy
False,,,0.0,,,False,002406.npy
False,,,0.0,,,False,002407.npy
False,,,0.0,,,False,002408.npy
False,,,0.0,,,False,002409.npy
False,,,0.0,,,False,002410.npy
False,,,0.0,,,False,002411.npy
False,,,0.0,,,False,002412.npy
False,,,0.0,,,False,002413.npy
False,,,0.0,,,False,002414.npy
False,,,0.0,,,False,002415.npy
False,,,0.0,,,False,002416.npy
False,,,0.0,,,False,002417.npy
False,,,0.0,,,False,002418.npy
False,,,0.0,,,False,002419.npy
False,,,0.0,,,False,002420.npy
False,,,0.0,,,False,002421.npy
False,,,0.0,,,False,002422.npy
False,,,0.0,,,False,002423.npy
False,,,0.0,,,False,002424.npy
False,,,0.0,,,False,002425.npy
False,,,0.0,,,False,002426.npy
False,,,0.0,,,False,002427.npy
False,,,0.0,,,False,002428.npy
False,,,0.0,,,False,002429.npy
False,,,0.0,,,False,002430.npy
False,,,0.0,,,False,002431.npy
False,,,0.0,,,False,002432.npy
False,,,0.0,,,False,002433.npy
False,,,0.0,,,False,002434.npy
False,,,0.0,,,False,002435.npy
False,,,0.0,,,False,002436.npy
False,,,0.0,,,False,002437.npy
False,,,0.0,,,False,002438.npy
False,,,0.0,,,False,002439.npy
False,,,0.0,,,False,002440.npy
False,,,0.0,,,False,002441.npy
False,,,0.0,,,False,002442.npy
False,,,0.0,,,False,002443.npy
False,,,0.0,,,False,002444.npy
False,,,0.0,,,False,002445.npy
False,,,0.0,,,False,002446.npy
False,,,0.0,,,False,002447.npy
False,,,0.0,,,False,002448.npy
False,,,0.0,,,False,002449.npy
False,,,0.0,,,False,002450.npy
False,,,0.0,,,False,002451.npy
False,,,0.0,,,False,002452.npy
False,,,0.0,,,False,002453.npy
False,,,0.0,,,False,002454.npy
False,,,0.0,,,False,002455.npy
False,,,0.0,,,False,002456.npy
False,,,0.0,,,False,002457.npy
False,,,0.0,,,False,002458.npy
False,,,0.0,,,False,002459.npy
False,,,0.0,,,False,002460.npy
False,,,0.0,,,False,002461.npy
False,,,0.0,,,False,002462.npy
False,,,0.0,,,False,002463.npy
False,,,0.0,,,False,002464.npy
False,,,0.0,,,False,002465.npy
False,,,0.0,,,False,002466.npy
False,,,0.0,,,False,002467.npy
False,,,0.0,,,False,002468.npy
False,,,0.0,,,False,002469.npy
False,,,0.0,,,False,002470.npy
False,,,0.0,,,False,002471.npy
False,,,0.0,,,False,002472.npy
False,,,0.0,,,False,002473.npy
False,,,0.0,,,False,002474.npy
False,,,0.0,,,False,002475.npy
False,,,0.0,,,False,002476.npy
False,,,0.0,,,False,002477.npy
False,,,0.0,,,False,002478.npy
False,,,0.0,,,False,002479.npy
False,,,0.0,,,False,002480.npy
False,,,0.0,,,False,002481.npy
False,,,0.0,,,False,002482.npy
False,,,0.0,,,False,002483.npy
False,,,0.0,,,False,002484.npy
False,,,0.0,,,False,002485.npy
False,,,0.0,,,False,002486.npy
False,,,0.0,,,False,002487.npy
False,,,0.0,,,False,002488.npy
False,,,0.0,,,False,002489.npy
False,,,0.0,,,False,002490.npy
False,,,0.0,,,False,002491.npy
False,,,0.0,,,False,002492.npy
False,,,0.0,,,False,002493.npy
False,,,0.0,,,False,002494.npy
False,,,0.0,,,False,002495.npy
False,,,0.0,,,False,002496.npy
False,,,0.0,,,False,002497.npy
False,,,0.0,,,False,002498.npy
False,,,0.0,,,False,002499.npy
False,,,0.0,,,False,002500.npy
False,,,0.0,,,False,002501.npy
False,,,0.0,,,False,002502.npy
False,,,0.0,,,False,002503.npy
False,,,0.0,,,False,002504.npy
False,,,0.0,,,False,002505.npy
False,,,0.0,,,False,002506.npy
False,,,0.0,,,False,002507.npy
False,,,0.0,,,False,002508.npy
False,,,0.0,,,False,002509.npy
False,,,0.0,,,False,002510.npy
False,,,0.0,,,False,002511.npy
False,,,0.0,,,False,002512.npy
False,,,0.0,,,False,002513.npy
False,,,0.0,,,False,002514.npy
False,,,0.0,,,False,002515.npy
False,,,0.0,,,False,002516.npy
False,,,0.0,,,False,002517.npy
False,,,0.0,,,False,002518.npy
False,,,0.0,,,False,002519.npy
False,,,0.0,,,False,002520.npy
False,,,0.0,,,False,002521.npy
False,,,0.0,,,False,002522.npy
False,,,0.0,,,False,002523.npy
False,,,0.0,,,False,002524.npy
False,,,0.0,,,False,002525.npy
False,,,0.0,,,False,002526.npy
False,,,0.0,,,False,002527.npy
False,,,0.0,,,False,002528.npy
False,,,0.0,,,False,002529.npy
False,,,0.0,,,False,002530.npy
False,,,0.0,,,False,002531.npy
False,,,0.0,,,False,002532.npy
False,,,0.0,,,False,002533.npy
False,,,0.0,,,False,002534.npy
False,,,0.0,,,False,002535.npy
False,,,0.0,,,False,002536.npy
False,,,0.0,,,False,002537.npy
False,,,0.0,,,False,002538.npy
False,,,0.0,,,False,002539.npy
False,,,0.0,,,False,002540.npy
False,,,0.0,,,False,002541.npy
False,,,0.0,,,False,002542.npy
False,,,0.0,,,False,002543.npy
False,,,0.0,,,False,002544.npy
False,,,0.0,,,False,002545.npy
False,,,0.0,,,False,002546.npy
False,,,0.0,,,False,002547.npy
False,,,0.0,,,False,002548.npy
False,,,0.0,,,False,002549.npy
False,,,0.0,,,False,002550.npy
False,,,0.0,,,False,002551.npy
False,,,0.0,,,False,002552.npy
False,,,0.0,,,False,002553.npy
False,,,0.0,,,False,002554.npy
False,,,0.0,,,False,002555.npy
False,,,0.0,,,False,002556.npy
False,,,0.0,,,False,002557.npy
False,,,0.0,,,False,002558.npy
False,,,0.0,,,False,002559.npy
False,,,0.0,,,False,002560.npy
False,,,0.0,,,False,002561.npy
False,,,0.0,,,False,002562.npy
False,,,0.0,,,False,002563.npy
False,,,0.0,,,False,002564.npy
False,,,0.0,,,False,002565.npy
False,,,0.0,,,False,002566.npy
False,,,0.0,,,False,002567.npy
False,,,0.0,,,False,002568.npy
False,,,0.0,,,False,002569.npy
False,,,0.0,,,False,002570.npy
False,,,0.0,,,False,002571.npy
False,,,0.0,,,False,002572.npy
False,,,0.0,,,False,002573.npy
False,,,0.0,,,False,002574.npy
False,,,0.0,,,False,002575.npy
False,,,0.0,,,False,002576.npy
False,,,0.0,,,False,002577.npy
False,,,0.0,,,False,002578.npy
False,,,0.0,,,False,002579.npy
False,,,0.0,,,False,002580.npy
False,,,0.0,,,False,002581.npy
False,,,0.0,,,False,002582.npy
False,,,0.0,,,False,002583.npy
False,,,0.0,,,False,002584.npy
False,,,0.0,,,False,002585.npy
False,,,0.0,,,False,002586.npy
False,,,0.0,,,False,002587.npy
False,,,0.0,,,False,002588.npy
False,,,0.0,,,False,002589.npy
False,,,0.0,,,False,002590.npy
False,,,0.0,,,False,002591.npy
False,,,0.0,,,False,002592.npy
False,,,0.0,,,False,002593.npy
False,,,0.0,,,False,002594.npy
False,,,0.0,,,False,002595.npy
False,,,0.0,,,False,002596.npy
False,,,0.0,,,False,002597.npy
False,,,0.0,,,False,002598.npy
False,,,0.0,,,False,002599.npy
False,,,0.0,,,False,002600.npy
False,,,0.0,,,False,002601.npy
False,,,0.0,,,False,002602.npy
False,,,0.0,,,False,002603.npy
False,,,0.0,,,False,002604.npy
False,,,0.0,,,False,002605.npy
False,,,0.0,,,False,002606.npy
False,,,0.0,,,False,002607.npy
False,,,0.0,,,False,002608.npy
False,,,0.0,,,False,002609.npy
False,,,0.0,,,False,002610.npy
False,,,0.0,,,False,002611.npy
False,,,0.0,,,False,002612.npy
False,,,0.0,,,False,002613.npy
False,,,0.0,,,False,002614.npy
False,,,0.0,,,False,002615.npy
False,,,0.0,,,False,002616.npy
False,,,0.0,,,False,002617.npy
False,,,0.0,,,False,002618.npy
False,,,0.0,,,False,002619.npy
False,,,0.0,,,False,002620.npy
False,,,0.0,,,False,002621.npy
False,,,0.0,,,False,002622.npy
False,,,0.0,,,False,002623.npy
False,,,0.0,,,False,002624.npy
False,,,0.0,,,False,002625.npy
False,,,0.0,,,False,002626.npy
False,,,0.0,,,False,002627.npy
False,,,0.0,,,False,002628.npy
False,,,0.0,,,False,002629.npy
False,,,0.0,,,False,002630.npy
False,,,0.0,,,False,002631.npy
False,,,0.0,,,False,002632.npy
False,,,0.0,,,False,002633.npy
False,,,0.0,,,False,002634.npy
False,,,0.0,,,False,002635.npy
False,,,0.0,,,False,002636.npy
False,,,0.0,,,False,002637.npy
False,,,0.0,,,False,002638.npy
False,,,0.0,,,False,002639.npy
False,,,0.0,,,False,002640.npy
False,,,0.0,,,False,002641.npy
False,,,0.0,,,False,002642.npy
False,,,0.0,,,False,002643.npy
False,,,0.0,,,False,002644.npy
False,,,0.0,,,False,002645.npy
False,,,0.0,,,False,002646.npy
False,,,0.0,,,False,002647.npy
False,,,0.0,,,False,002648.npy
False,,,0.0,,,False,002649.npy
False,,,0.0,,,False,002650.npy
False,,,0.0,,,False,002651.npy
False,,,0.0,,,False,002652.npy
False,,,0.0,,,False,002653.npy
False,,,0.0,,,False,002654.npy
False,,,0.0,,,False,002655.npy
False,,,0.0,,,False,002656.npy
False,,,0.0,,,False,002657.npy
False,,,0.0,,,False,002658.npy
False,,,0.0,,,False,002659.npy
False,,,0.0,,,False,002660.npy
False,,,0.0,,,False,002661.npy
False,,,0.0,,,False,002662.npy
False,,,0.0,,,False,002663.npy
False,,,0.0,,,False,002664.npy
False,,,0.0,,,False,002665.npy
False,,,0.0,,,False,002666.npy
False,,,0.0,,,False,002667.npy
False,,,0.0,,,False,002668.npy
False,,,0.0,,,False,002669.npy
False,,,0.0,,,False,002670.npy
False,,,0.0,,,False,002671.npy
False,,,0.0,,,False,002672.npy
False,,,0.0,,,False,002673.npy
False,,,0.0,,,False,002674.npy
False,,,0.0,,,False,002675.npy
False,,,0.0,,,False,002676.npy
False,,,0.0,,,False,002677.npy
False,,,0.0,,,False,002678.npy
False,,,0.0,,,False,002679.npy
False,,,0.0,,,False,002680.npy
False,,,0.0,,,False,002681.npy
False,,,0.0,,,False,002682.npy
False,,,0.0,,,False,002683.npy
False,,,0.0,,,False,002684.npy
False,,,0.0,,,False,002685.npy
False,,,0.0,,,False,002686.npy
False,,,0.0,,,False,002687.npy
False,,,0.0,,,False,002688.npy
False,,,0.0,,,False,002689.npy
False,,,0.0,,,False,002690.npy
False,,,0.0,,,False,002691.npy
False,,,0.0,,,False,002692.npy
False,,,0.0,,,False,002693.npy
False,,,0.0,,,False,002694.npy
False,,,0.0,,,False,002695.npy
False,,,0.0,,,False,002696.npy
False,,,0.0,,,False,002697.npy
False,,,0.0,,,False,002698.npy
False,,,0.0,,,False,002699.npy
False,,,0.0,,,False,002700.npy
False,,,0.0,,,False,002701.npy
False,,,0.0,,,False,002702.npy
False,,,0.0,,,False,002703.npy
False,,,0.0,,,False,002704.npy
False,,,0.0,,,False,002705.npy
False,,,0.0,,,False,002706.npy
False,,,0.0,,,False,002707.npy
False,,,0.0,,,False,002708.npy
False,,,0.0,,,False,002709.npy
False,,,0.0,,,False,002710.npy
False,,,0.0,,,False,002711.npy
False,,,0.0,,,False,002712.npy
False,,,0.0,,,False,002713.npy
False,,,0.0,,,False,002714.npy
False,,,0.0,,,False,002715.npy
False,,,0.0,,,False,002716.npy
False,,,0.0,,,False,002717.npy
False,,,0.0,,,False,002718.npy
False,,,0.0,,,False,002719.npy
False,,,0.0,,,False,002720.npy
False,,,0.0,,,False,002721.npy
False,,,0.0,,,False,002722.npy
False,,,0.0,,,False,002723.npy
False,,,0.0,,,False,002724.npy
False,,,0.0,,,False,002725.npy
False,,,0.0,,,False,002726.npy
False,,,0.0,,,False,002727.npy
False,,,0.0,,,False,002728.npy
False,,,0.0,,,False,002729.npy
False,,,0.0,,,False,002730.npy
False,,,0.0,,,False,002731.npy
False,,,0.0,,,False,002732.npy
False,,,0.0,,,False,002733.npy
False,,,0.0,,,False,002734.npy
False,,,0.0,,,False,002735.npy
False,,,0.0,,,False,002736.npy
False,,,0.0,,,False,002737.npy
False,,,0.0,,,False,002738.npy
False,,,0.0,,,False,002739.npy
False,,,0.0,,,False,002740.npy
False,,,0.0,,,False,002741.npy
False,,,0.0,,,False,002742.npy
False,,,0.0,,,False,002743.npy
False,,,0.0,,,False,002744.npy
False,,,0.0,,,False,002745.npy
False,,,0.0,,,False,002746.npy
False,,,0.0,,,False,002747.npy
False,,,0.0,,,False,002748.npy
False,,,0.0,,,False,002749.npy
False,,,0.0,,,False,002750.npy
False,,,0.0,,,False,002751.npy
False,,,0.0,,,False,002752.npy
False,,,0.0,,,False,002753.npy
False,,,0.0,,,False,002754.npy
False,,,0.0,,,False,002755.npy
False,,,0.0,,,False,002756.npy
False,,,0.0,,,False,002757.npy
False,,,0.0,,,False,002758.npy
False,,,0.0,,,False,002759.npy
False,,,0.0,,,False,002760.npy
False,,,0.0,,,False,002761.npy
False,,,0.0,,,False,002762.npy
False,,,0.0,,,False,002763.npy
False,,,0.0,,,False,002764.npy
False,,,0.0,,,False,002765.npy
False,,,0.0,,,False,002766.npy
False,,,0.0,,,False,002767.npy
False,,,0.0,,,False,002768.npy
False,,,0.0,,,False,002769.npy
False,,,0.0,,,False,002770.npy
False,,,0.0,,,False,002771.npy
False,,,0.0,,,False,002772.npy
False,,,0.0,,,False,002773.npy
False,,,0.0,,,False,002774.npy
False,,,0.0,,,False,002775.npy
False,,,0.0,,,False,002776.npy
False,,,0.0,,,False,002777.npy
False,,,0.0,,,False,002778.npy
False,,,0.0,,,False,002779.npy
False,,,0.0,,,False,002780.npy
False,,,0.0,,,False,002781.npy
False,,,0.0,,,False,002782.npy
False,,,0.0,,,False,002783.npy
False,,,0.0,,,False,002784.npy
False,,,0.0,,,False,002785.npy
False,,,0.0,,,False,002786.npy
False,,,0.0,,,False,002787.npy
False,,,0.0,,,False,002788.npy
False,,,0.0,,,False,002789.npy
False,,,0.0,,,False,002790.npy
False,,,0.0,,,False,002791.npy
False,,,0.0,,,False,002792.npy
False,,,0.0,,,False,002793.npy
False,,,0.0,,,False,002794.npy
False,,,0.0,,,False,002795.npy
False,,,0.0,,,False,002796.npy
False,,,0.0,,,False,002797.npy
False,,,0.0,,,False,002798.npy
False,,,0.0,,,False,002799.npy
False,,,0.0,,,False,002800.npy
False,,,0.0,,,False,002801.npy
False,,,0.0,,,False,002802.npy
False,,,0.0,,,False,002803.npy
False,,,0.0,,,False,002804.npy
False,,,0.0,,,False,002805.npy
False,,,0.0,,,False,002806.npy
False,,,0.0,,,False,002807.npy
False,,,0.0,,,False,002808.npy
False,,,0.0,,,False,002809.npy
False,,,0.0,,,False,002810.npy
False,,,0.0,,,False,002811.npy
False,,,0.0,,,False,002812.npy
False,,,0.0,,,False,002813.npy
False,,,0.0,,,False,002814.npy
False,,,0.0,,,False,002815.npy
False,,,0.0,,,False,002816.npy
False,,,0.0,,,False,002817.npy
False,,,0.0,,,False,002818.npy
False,,,0.0,,,False,002819.npy
False,,,0.0,,,False,002820.npy
False,,,0.0,,,False,002821.npy
False,,,0.0,,,False,002822.npy
False,,,0.0,,,False,002823.npy
False,,,0.0,,,False,002824.npy
False,,,0.0,,,False,002825.npy
False,,,0.0,,,False,002826.npy
False,,,0.0,,,False,002827.npy
False,,,0.0,,,False,002828.npy
False,,,0.0,,,False,002829.npy
False,,,0.0,,,False,002830.npy
False,,,0.0,,,False,002831.npy
False,,,0.0,,,False,002832.npy
False,,,0.0,,,False,002833.npy
False,,,0.0,,,False,002834.npy
False,,,0.0,,,False,002835.npy
False,,,0.0,,,False,002836.npy
False,,,0.0,,,False,002837.npy
False,,,0.0,,,False,002838.npy
False,,,0.0,,,False,002839.npy
False,,,0.0,,,False,002840.npy
False,,,0.0,,,False,002841.npy
False,,,0.0,,,False,002842.npy
False,,,0.0,,,False,002843.npy
False,,,0.0,,,False,002844.npy
False,,,0.0,,,False,002845.npy
False,,,0.0,,,False,002846.npy
False,,,0.0,,,False,002847.npy
False,,,0.0,,,False,002848.npy
False,,,0.0,,,False,002849.npy
False,,,0.0,,,False,002850.npy
False,,,0.0,,,False,002851.npy
False,,,0.0,,,False,002852.npy
False,,,0.0,,,False,002853.npy
False,,,0.0,,,False,002854.npy
False,,,0.0,,,False,002855.npy
False,,,0.0,,,False,002856.npy
False,,,0.0,,,False,002857.npy
False,,,0.0,,,False,002858.npy
False,,,0.0,,,False,002859.npy
False,,,0.0,,,False,002860.npy
False,,,0.0,,,False,002861.npy
False,,,0.0,,,False,002862.npy
False,,,0.0,,,False,002863.npy
False,,,0.0,,,False,002864.npy
False,,,0.0,,,False,002865.npy
False,,,0.0,,,False,002866.npy
False,,,0.0,,,False,002867.npy
False,,,0.0,,,False,002868.npy
False,,,0.0,,,False,002869.npy
False,,,0.0,,,False,002870.npy
False,,,0.0,,,False,002871.npy
False,,,0.0,,,False,002872.npy
False,,,0.0,,,False,002873.npy
False,,,0.0,,,False,002874.npy
False,,,0.0,,,False,002875.npy
False,,,0.0,,,False,002876.npy
False,,,0.0,,,False,002877.npy
False,,,0.0,,,False,002878.npy
False,,,0.0,,,False,002879.npy
False,,,0.0,,,False,002880.npy
False,,,0.0,,,False,002881.npy
False,,,0.0,,,False,002882.npy
False,,,0.0,,,False,002883.npy
False,,,0.0,,,False,002884.npy
False,,,0.0,,,False,002885.npy
False,,,0.0,,,False,002886.npy
False,,,0.0,,,False,002887.npy
False,,,0.0,,,False,002888.npy
False,,,0.0,,,False,002889.npy
False,,,0.0,,,False,002890.npy
False,,,0.0,,,False,002891.npy
False,,,0.0,,,False,002892.npy
False,,,0.0,,,False,002893.npy
False,,,0.0,,,False,002894.npy
False,,,0.0,,,False,002895.npy
False,,,0.0,,,False,002896.npy
False,,,0.0,,,False,002897.npy
False,,,0.0,,,False,002898.npy
False,,,0.0,,,False,002899.npy
False,,,0.0,,,False,002900.npy
False,,,0.0,,,False,002901.npy
False,,,0.0,,,False,002902.npy
False,,,0.0,,,False,002903.npy
False,,,0.0,,,False,002904.npy
False,,,0.0,,,False,002905.npy
False,,,0.0,,,False,002906.npy
False,,,0.0,,,False,002907.npy
False,,,0.0,,,False,002908.npy
False,,,0.0,,,False,002909.npy
False,,,0.0,,,False,002910.npy
False,,,0.0,,,False,002911.npy
False,,,0.0,,,False,002912.npy
False,,,0.0,,,False,002913.npy
False,,,0.0,,,False,002914.npy
False,,,0.0,,,False,002915.npy
False,,,0.0,,,False,002916.npy
False,,,0.0,,,False,002917.npy
False,,,0.0,,,False,002918.npy
False,,,0.0,,,False,002919.npy
False,,,0.0,,,False,002920.npy
False,,,0.0,,,False,002921.npy
False,,,0.0,,,False,002922.npy
False,,,0.0,,,False,002923.npy
False,,,0.0,,,False,002924.npy
False,,,0.0,,,False,002925.npy
False,,,0.0,,,False,002926.npy
False,,,0.0,,,False,002927.npy
False,,,0.0,,,False,002928.npy
False,,,0.0,,,False,002929.npy
False,,,0.0,,,False,002930.npy
False,,,0.0,,,False,002931.npy
False,,,0.0,,,False,002932.npy
False,,,0.0,,,False,002933.npy
False,,,0.0,,,False,002934.npy
False,,,0.0,,,False,002935.npy
False,,,0.0,,,False,002936.npy
False,,,0.0,,,False,002937.npy
False,,,0.0,,,False,002938.npy
False,,,0.0,,,False,002939.npy
False,,,0.0,,,False,002940.npy
False,,,0.0,,,False,002941.npy
False,,,0.0,,,False,002942.npy
False,,,0.0,,,False,002943.npy
False,,,0.0,,,False,002944.npy
False,,,0.0,,,False,002945.npy
False,,,0.0,,,False,002946.npy
False,,,0.0,,,False,002947.npy
False,,,0.0,,,False,002948.npy
False,,,0.0,,,False,002949.npy
False,,,0.0,,,False,002950.npy
False,,,0.0,,,False,002951.npy
False,,,0.0,,,False,002952.npy
False,,,0.0,,,False,002953.npy
False,,,0.0,,,False,002954.npy
False,,,0.0,,,False,002955.npy
False,,,0.0,,,False,002956.npy
False,,,0.0,,,False,002957.npy
False,,,0.0,,,False,002958.npy
False,,,0.0,,,False,002959.npy
False,,,0.0,,,False,002960.npy
False,,,0.0,,,False,002961.npy
False,,,0.0,,,False,002962.npy
False,,,0.0,,,False,002963.npy
False,,,0.0,,,False,002964.npy
False,,,0.0,,,False,002965.npy
False,,,0.0,,,False,002966.npy
False,,,0.0,,,False,002967.npy
False,,,0.0,,,False,002968.npy
False,,,0.0,,,False,002969.npy
False,,,0.0,,,False,002970.npy
False,,,0.0,,,False,002971.npy
False,,,0.0,,,False,002972.npy
False,,,0.0,,,False,002973.npy
False,,,0.0,,,False,002974.npy
False,,,0.0,,,False,002975.npy
False,,,0.0,,,False,002976.npy
False,,,0.0,,,False,002977.npy
False,,,0.0,,,False,002978.npy
False,,,0.0,,,False,002979.npy
False,,,0.0,,,False,002980.npy
False,,,0.0,,,False,002981.npy
False,,,0.0,,,False,002982.npy
False,,,0.0,,,False,002983.npy
False,,,0.0,,,False,002984.npy
False,,,0.0,,,False,002985.npy
False,,,0.0,,,False,002986.npy
False,,,0.0,,,False,002987.npy
False,,,0.0,,,False,002988.npy
False,,,0.0,,,False,002989.npy
False,,,0.0,,,False,002990.npy
False,,,0.0,,,False,002991.npy
False,,,0.0,,,False,002992.npy
False,,,0.0,,,False,002993.npy
False,,,0.0,,,False,002994.npy
False,,,0.0,,,False,002995.npy
False,,,0.0,,,False,002996.npy
False,,,0.0,,,False,002997.npy
False,,,0.0,,,False,002998.npy
False,,,0.0,,,False,002999.npy
False,,,0.0,,,False,003000.npy
False,,,0.0,,,False,003001.npy
False,,,0.0,,,False,003002.npy
False,,,0.0,,,False,003003.npy
False,,,0.0,,,False,003004.npy
False,,,0.0,,,False,003005.npy
False,,,0.0,,,False,003006.npy
False,,,0.0,,,False,003007.npy
False,,,0.0,,,False,003008.npy
False,,,0.0,,,False,003009.npy
False,,,0.0,,,False,003010.npy
False,,,0.0,,,False,003011.npy
False,,,0.0,,,False,003012.npy
False,,,0.0,,,False,003013.npy
False,,,0.0,,,False,003014.npy
False,,,0.0,,,False,003015.npy
False,,,0.0,,,False,003016.npy
False,,,0.0,,,False,003017.npy
False,,,0.0,,,False,003018.npy
False,,,0.0,,,False,003019.npy
False,,,0.0,,,False,003020.npy
False,,,0.0,,,False,003021.npy
False,,,0.0,,,False,003022.npy
False,,,0.0,,,False,003023.npy
False,,,0.0,,,False,003024.npy
False,,,0.0,,,False,003025.npy
False,,,0.0,,,False,003026.npy
False,,,0.0,,,False,003027.npy
False,,,0.0,,,False,003028.npy
False,,,0.0,,,False,003029.npy
False,,,0.0,,,False,003030.npy
False,,,0.0,,,False,003031.npy
False,,,0.0,,,False,003032.npy
False,,,0.0,,,False,003033.npy
False,,,0.0,,,False,003034.npy
False,,,0.0,,,False,003035.npy
False,,,0.0,,,False,003036.npy
False,,,0.0,,,False,003037.npy
False,,,0.0,,,False,003038.npy
False,,,0.0,,,False,003039.npy
False,,,0.0,,,False,003040.npy
False,,,0.0,,,False,003041.npy
False,,,0.0,,,False,003042.npy
False,,,0.0,,,False,003043.npy
False,,,0.0,,,False,003044.npy
False,,,0.0,,,False,003045.npy
False,,,0.0,,,False,003046.npy
False,,,0.0,,,False,003047.npy
False,,,0.0,,,False,003048.npy
False,,,0.0,,,False,003049.npy
False,,,0.0,,,False,003050.npy
False,,,0.0,,,False,003051.npy
False,,,0.0,,,False,003052.npy
False,,,0.0,,,False,003053.npy
False,,,0.0,,,False,003054.npy
False,,,0.0,,,False,003055.npy
False,,,0.0,,,False,003056.npy
False,,,0.0,,,False,003057.npy
False,,,0.0,,,False,003058.npy
False,,,0.0,,,False,003059.npy
False,,,0.0,,,False,003060.npy
False,,,0.0,,,False,003061.npy
False,,,0.0,,,False,003062.npy
False,,,0.0,,,False,003063.npy
False,,,0.0,,,False,003064.npy
False,,,0.0,,,False,003065.npy
False,,,0.0,,,False,003066.npy
False,,,0.0,,,False,003067.npy
False,,,0.0,,,False,003068.npy
False,,,0.0,,,False,003069.npy
False,,,0.0,,,False,003070.npy
False,,,0.0,,,False,003071.npy
False,,,0.0,,,False,003072.npy
False,,,0.0,,,False,003073.npy
False,,,0.0,,,False,003074.npy
False,,,0.0,,,False,003075.npy
False,,,0.0,,,False,003076.npy
False,,,0.0,,,False,003077.npy
False,,,0.0,,,False,003078.npy
False,,,0.0,,,False,003079.npy
False,,,0.0,,,False,003080.npy
False,,,0.0,,,False,003081.npy
False,,,0.0,,,False,003082.npy
False,,,0.0,,,False,003083.npy
False,,,0.0,,,False,003084.npy
False,,,0.0,,,False,003085.npy
False,,,0.0,,,False,003086.npy
False,,,0.0,,,False,003087.npy
False,,,0.0,,,False,003088.npy
False,,,0.0,,,False,003089.npy
False,,,0.0,,,False,003090.npy
